Point,Pressure(hPa),Temp(C),Pressure(hPa),Temp(C)
27630,1001.780000,19.930000,1001.530000,23.350000
27660,1001.770000,19.920000,1001.530000,23.330000
27690,1001.780000,19.890000,1001.540000,23.320000
27720,1001.790000,19.880000,1001.540000,23.290000
27750,1001.790000,19.860000,1001.550000,23.300000
27780,1001.800000,19.850000,1001.550000,23.300000
27810,1001.800000,19.880000,1001.550000,23.300000
27840,1001.790000,19.880000,1001.550000,23.290000
27870,1001.790000,19.870000,1001.540000,23.300000
27900,1001.780000,19.860000,1001.550000,23.260000
27930,1001.790000,19.830000,1001.550000,23.280000
27960,1001.800000,19.840000,1001.550000,23.280000
27990,1001.810000,19.820000,1001.560000,23.250000
28020,1001.800000,19.830000,1001.570000,23.260000
28050,1001.810000,19.840000,1001.570000,23.260000
28080,1001.820000,19.860000,1001.580000,23.270000
28110,1001.820000,19.900000,1001.570000,23.270000
28140,1001.810000,19.900000,1001.580000,23.270000
28170,1001.830000,19.910000,1001.590000,23.240000
28200,1001.830000,19.900000,1001.600000,23.260000
28230,1001.850000,19.900000,1001.600000,23.250000
28260,1001.840000,19.920000,1001.590000,23.250000
28290,1001.830000,19.920000,1001.590000,23.270000
28320,1001.820000,19.930000,1001.570000,23.260000
28350,1001.820000,19.960000,1001.590000,23.270000
28380,1001.830000,19.960000,1001.590000,23.310000
28410,1001.830000,19.980000,1001.580000,23.300000
28440,1001.840000,19.980000,1001.590000,23.300000
28470,1001.830000,19.990000,1001.590000,23.300000
28500,1001.830000,20.010000,1001.580000,23.280000
28530,1001.830000,20.020000,1001.580000,23.310000
28560,1001.840000,20.020000,1001.610000,23.330000
28590,1001.860000,20.050000,1001.610000,23.330000
28620,1001.840000,20.040000,1001.600000,23.330000
28650,1001.840000,20.040000,1001.590000,23.330000
28680,1001.820000,20.050000,1001.570000,23.350000
28710,1001.820000,20.080000,1001.570000,23.360000
28740,1001.810000,20.060000,1001.580000,23.370000
28770,1001.820000,20.070000,1001.580000,23.350000
28800,1001.830000,20.090000,1001.580000,23.370000
28830,1001.830000,20.060000,1001.580000,23.380000
28860,1001.820000,20.080000,1001.580000,23.370000
28890,1001.820000,20.060000,1001.590000,23.370000
28920,1001.840000,20.080000,1001.590000,23.380000
28950,1001.830000,20.080000,1001.590000,23.370000
28980,1001.840000,20.090000,1001.600000,23.370000
29010,1001.840000,20.110000,1001.600000,23.350000
29040,1001.850000,20.100000,1001.610000,23.340000
29070,1001.860000,20.130000,1001.620000,23.340000
29100,1001.860000,20.150000,1001.620000,23.380000
29130,1001.870000,20.180000,1001.620000,23.390000
29160,1001.860000,20.180000,1001.620000,23.390000
29190,1001.880000,20.210000,1001.630000,23.390000
29220,1001.870000,20.220000,1001.630000,23.400000
29250,1001.870000,20.260000,1001.630000,23.390000
29280,1001.870000,20.260000,1001.640000,23.390000
29310,1001.880000,20.260000,1001.630000,23.410000
29340,1001.870000,20.260000,1001.630000,23.430000
29370,1001.870000,20.300000,1001.620000,23.400000
29400,1001.870000,20.300000,1001.630000,23.410000
29430,1001.880000,20.320000,1001.630000,23.420000
29460,1001.880000,20.320000,1001.630000,23.440000
29490,1001.880000,20.340000,1001.640000,23.440000
29520,1001.880000,20.360000,1001.640000,23.440000
29550,1001.890000,20.390000,1001.640000,23.440000
29580,1001.890000,20.390000,1001.640000,23.470000
29610,1001.890000,20.400000,1001.640000,23.460000
29640,1001.890000,20.410000,1001.640000,23.500000
29670,1001.890000,20.410000,1001.640000,23.500000
29700,1001.890000,20.420000,1001.650000,23.510000
29730,1001.900000,20.460000,1001.660000,23.540000
29760,1001.900000,20.470000,1001.660000,23.540000
29790,1001.910000,20.460000,1001.670000,23.550000
29820,1001.920000,20.450000,1001.680000,23.540000
29850,1001.920000,20.430000,1001.680000,23.550000
29880,1001.930000,20.440000,1001.690000,23.560000
29910,1001.930000,20.450000,1001.690000,23.560000
29940,1001.930000,20.440000,1001.680000,23.560000
29970,1001.930000,20.440000,1001.680000,23.570000
30000,1001.930000,20.430000,1001.680000,23.580000
30030,1001.940000,20.450000,1001.700000,23.580000
30060,1001.940000,20.460000,1001.690000,23.600000
30090,1001.930000,20.470000,1001.690000,23.610000
30120,1001.930000,20.510000,1001.690000,23.630000
30150,1001.940000,20.530000,1001.700000,23.640000
30180,1001.950000,20.560000,1001.700000,23.680000
30210,1001.950000,20.600000,1001.710000,23.700000
30240,1001.960000,20.620000,1001.710000,23.710000
30270,1001.950000,20.650000,1001.710000,23.730000
30300,1001.950000,20.650000,1001.700000,23.720000
30330,1001.950000,20.660000,1001.710000,23.760000
30360,1001.950000,20.680000,1001.710000,23.740000
30390,1001.950000,20.690000,1001.700000,23.760000
30420,1001.950000,20.700000,1001.700000,23.760000
30450,1001.950000,20.690000,1001.700000,23.770000
30480,1001.950000,20.690000,1001.700000,23.770000
30510,1001.950000,20.710000,1001.700000,23.780000
30540,1001.950000,20.740000,1001.700000,23.790000
30570,1001.950000,20.740000,1001.710000,23.790000
30600,1001.960000,20.740000,1001.710000,23.780000
30630,1001.960000,20.730000,1001.710000,23.790000
30660,1001.960000,20.730000,1001.720000,23.810000
30690,1001.970000,20.730000,1001.730000,23.800000
30720,1001.980000,20.750000,1001.740000,23.830000
30750,1001.990000,20.750000,1001.750000,23.830000
30780,1002.000000,20.740000,1001.750000,23.830000
30810,1002.000000,20.750000,1001.760000,23.850000
30840,1002.010000,20.760000,1001.760000,23.860000
30870,1002.010000,20.770000,1001.770000,23.870000
30900,1002.010000,20.770000,1001.780000,23.850000
30930,1002.010000,20.760000,1001.760000,23.880000
30960,1002.010000,20.770000,1001.770000,23.890000
30990,1002.010000,20.750000,1001.770000,23.880000
31020,1002.020000,20.720000,1001.780000,23.860000
31050,1002.020000,20.730000,1001.780000,23.870000
31080,1002.030000,20.720000,1001.790000,23.880000
31110,1002.040000,20.720000,1001.790000,23.890000
31140,1002.040000,20.700000,1001.790000,23.890000
31170,1002.040000,20.690000,1001.790000,23.850000
31200,1002.040000,20.680000,1001.790000,23.870000
31230,1002.040000,20.670000,1001.800000,23.840000
31260,1002.040000,20.650000,1001.790000,23.860000
31290,1002.030000,20.670000,1001.790000,23.830000
31320,1002.030000,20.650000,1001.790000,23.840000
31350,1002.040000,20.660000,1001.790000,23.850000
31380,1002.040000,20.670000,1001.800000,23.850000
31410,1002.050000,20.670000,1001.800000,23.860000
31440,1002.040000,20.700000,1001.800000,23.880000
31470,1002.050000,20.710000,1001.810000,23.870000
31500,1002.050000,20.710000,1001.810000,23.860000
31530,1002.050000,20.720000,1001.800000,23.870000
31560,1002.050000,20.700000,1001.810000,23.890000
31590,1002.050000,20.700000,1001.800000,23.890000
31620,1002.040000,20.680000,1001.800000,23.880000
31650,1002.040000,20.670000,1001.800000,23.900000
31680,1002.050000,20.670000,1001.810000,23.860000
31710,1002.060000,20.650000,1001.810000,23.850000
31740,1002.050000,20.630000,1001.820000,23.870000
31770,1002.060000,20.650000,1001.820000,23.890000
31800,1002.060000,20.650000,1001.820000,23.880000
31830,1002.070000,20.670000,1001.820000,23.870000
31860,1002.070000,20.680000,1001.830000,23.900000
31890,1002.080000,20.690000,1001.820000,23.890000
31920,1002.070000,20.670000,1001.830000,23.870000
31950,1002.080000,20.670000,1001.830000,23.870000
31980,1002.080000,20.670000,1001.820000,23.850000
32010,1002.070000,20.660000,1001.820000,23.870000
32040,1002.060000,20.660000,1001.820000,23.840000
32070,1002.050000,20.660000,1001.820000,23.840000
32100,1002.080000,20.660000,1001.840000,23.840000
32130,1002.080000,20.650000,1001.830000,23.830000
32160,1002.080000,20.670000,1001.840000,23.830000
32190,1002.100000,20.700000,1001.850000,23.850000
32220,1002.100000,20.720000,1001.850000,23.850000
32250,1002.100000,20.730000,1001.840000,23.870000
32280,1002.080000,20.740000,1001.840000,23.880000
32310,1002.090000,20.770000,1001.850000,23.920000
32340,1002.090000,20.780000,1001.840000,23.900000
32370,1002.090000,20.790000,1001.830000,23.920000
32400,1002.080000,20.790000,1001.830000,23.930000
32430,1002.080000,20.780000,1001.840000,23.940000
32460,1002.090000,20.790000,1001.850000,23.950000
32490,1002.100000,20.820000,1001.850000,23.950000
32520,1002.100000,20.830000,1001.860000,23.940000
32550,1002.110000,20.840000,1001.870000,23.960000
32580,1002.130000,20.820000,1001.870000,23.950000
32610,1002.130000,20.830000,1001.890000,23.970000
32640,1002.130000,20.840000,1001.880000,23.990000
32670,1002.130000,20.860000,1001.890000,23.990000
32700,1002.150000,20.860000,1001.900000,23.980000
32730,1002.150000,20.860000,1001.900000,23.980000
32760,1002.150000,20.860000,1001.910000,23.970000
32790,1002.160000,20.870000,1001.910000,24.000000
32820,1002.160000,20.890000,1001.910000,24.000000
32850,1002.160000,20.880000,1001.910000,24.000000
32880,1002.160000,20.880000,1001.900000,24.020000
32910,1002.160000,20.890000,1001.910000,24.010000
32940,1002.160000,20.870000,1001.910000,24.010000
32970,1002.160000,20.870000,1001.920000,24.000000
33000,1002.160000,20.880000,1001.930000,24.000000
33030,1002.170000,20.880000,1001.920000,24.000000
33060,1002.170000,20.900000,1001.920000,24.000000
33090,1002.170000,20.890000,1001.920000,24.020000
33120,1002.160000,20.890000,1001.910000,24.020000
33150,1002.170000,20.890000,1001.920000,24.040000
33180,1002.170000,20.890000,1001.910000,24.040000
33210,1002.160000,20.880000,1001.910000,24.060000
33240,1002.170000,20.880000,1001.930000,24.060000
33270,1002.190000,20.870000,1001.950000,24.060000
33300,1002.200000,20.850000,1001.950000,24.060000
33330,1002.200000,20.820000,1001.960000,24.040000
33360,1002.220000,20.810000,1001.970000,24.030000
33390,1002.220000,20.810000,1001.980000,24.020000
33420,1002.230000,20.800000,1001.970000,24.010000
33450,1002.210000,20.780000,1001.950000,24.010000
33480,1002.200000,20.780000,1001.960000,24.030000
33510,1002.230000,20.790000,1001.970000,24.030000
33540,1002.210000,20.810000,1001.970000,24.030000
33570,1002.220000,20.820000,1001.970000,24.030000
33600,1002.220000,20.860000,1001.960000,24.030000
33630,1002.210000,20.850000,1001.960000,24.030000
33660,1002.200000,20.830000,1001.960000,24.040000
33690,1002.210000,20.850000,1001.970000,24.040000
33720,1002.220000,20.870000,1001.980000,24.040000
33750,1002.220000,20.860000,1001.970000,24.020000
33780,1002.220000,20.870000,1001.990000,24.030000
33810,1002.230000,20.850000,1002.000000,24.030000
33840,1002.240000,20.860000,1002.010000,24.030000
33870,1002.250000,20.850000,1002.010000,24.010000
33900,1002.260000,20.860000,1002.010000,24.020000
33930,1002.260000,20.860000,1002.010000,24.010000
33960,1002.260000,20.870000,1002.010000,24.030000
33990,1002.250000,20.890000,1001.990000,24.070000
34020,1002.240000,20.890000,1001.980000,24.030000
34050,1002.230000,20.880000,1001.990000,24.040000
34080,1002.240000,20.870000,1002.000000,24.040000
34110,1002.250000,20.850000,1002.000000,24.010000
34140,1002.250000,20.850000,1002.000000,24.030000
34170,1002.250000,20.850000,1002.000000,24.010000
34200,1002.250000,20.850000,1002.010000,24.010000
34230,1002.260000,20.840000,1002.010000,24.040000
34260,1002.250000,20.840000,1002.010000,24.050000
34290,1002.250000,20.840000,1001.990000,24.040000
34320,1002.250000,20.840000,1002.010000,24.070000
34350,1002.250000,20.820000,1002.010000,24.080000
34380,1002.250000,20.800000,1002.000000,24.040000
34410,1002.250000,20.820000,1002.010000,24.050000
34440,1002.250000,20.820000,1002.000000,24.040000
34470,1002.240000,20.820000,1002.010000,24.010000
34500,1002.260000,20.830000,1002.000000,24.020000
34530,1002.250000,20.840000,1002.010000,24.010000
34560,1002.260000,20.810000,1002.010000,24.000000
34590,1002.250000,20.840000,1002.010000,24.010000
34620,1002.270000,20.840000,1002.020000,24.010000
34650,1002.270000,20.820000,1002.040000,24.030000
34680,1002.280000,20.810000,1002.040000,24.010000
34710,1002.290000,20.810000,1002.040000,24.020000
34740,1002.290000,20.820000,1002.060000,24.020000
34770,1002.300000,20.790000,1002.050000,24.020000
34800,1002.280000,20.760000,1002.040000,24.020000
34830,1002.270000,20.700000,1002.020000,23.990000
34860,1002.270000,20.660000,1002.040000,24.010000
34890,1002.280000,20.590000,1002.030000,23.960000
34920,1002.290000,20.540000,1002.040000,23.930000
34950,1002.290000,20.490000,1002.050000,23.920000
34980,1002.290000,20.470000,1002.040000,23.920000
35010,1002.290000,20.460000,1002.040000,23.900000
35040,1002.280000,20.430000,1002.040000,23.870000
35070,1002.300000,20.440000,1002.050000,23.890000
35100,1002.300000,20.460000,1002.050000,23.880000
35130,1002.300000,20.450000,1002.080000,23.860000
35160,1002.320000,20.450000,1002.080000,23.850000
35190,1002.330000,20.450000,1002.080000,23.840000
35220,1002.320000,20.450000,1002.060000,23.830000
35250,1002.310000,20.460000,1002.080000,23.840000
35280,1002.320000,20.450000,1002.090000,23.810000
35310,1002.340000,20.410000,1002.090000,23.780000
35340,1002.340000,20.420000,1002.090000,23.750000
35370,1002.350000,20.420000,1002.110000,23.760000
35400,1002.350000,20.410000,1002.100000,23.760000
35430,1002.350000,20.440000,1002.110000,23.770000
35460,1002.370000,20.430000,1002.110000,23.780000
35490,1002.360000,20.460000,1002.130000,23.760000
35520,1002.380000,20.460000,1002.150000,23.770000
35550,1002.400000,20.470000,1002.160000,23.760000
35580,1002.410000,20.480000,1002.170000,23.790000
35610,1002.420000,20.490000,1002.150000,23.770000
35640,1002.400000,20.510000,1002.170000,23.780000
35670,1002.420000,20.500000,1002.180000,23.760000
35700,1002.440000,20.480000,1002.180000,23.780000
35730,1002.420000,20.490000,1002.190000,23.780000
35760,1002.430000,20.520000,1002.190000,23.780000
35790,1002.440000,20.510000,1002.170000,23.760000
35820,1002.420000,20.510000,1002.160000,23.770000
35850,1002.410000,20.530000,1002.150000,23.780000
35880,1002.390000,20.520000,1002.150000,23.770000
35910,1002.400000,20.520000,1002.170000,23.760000
35940,1002.440000,20.520000,1002.170000,23.770000
35970,1002.430000,20.490000,1002.170000,23.790000
36000,1002.420000,20.500000,1002.180000,23.770000
36030,1002.420000,20.510000,1002.170000,23.780000
36060,1002.420000,20.490000,1002.180000,23.800000
36090,1002.430000,20.500000,1002.190000,23.760000
36120,1002.430000,20.480000,1002.180000,23.760000
36150,1002.430000,20.470000,1002.170000,23.760000
36180,1002.420000,20.500000,1002.190000,23.790000
36210,1002.440000,20.480000,1002.200000,23.790000
36240,1002.450000,20.490000,1002.220000,23.770000
36270,1002.470000,20.460000,1002.230000,23.790000
36300,1002.490000,20.460000,1002.250000,23.780000
36330,1002.500000,20.460000,1002.250000,23.780000
36360,1002.500000,20.480000,1002.250000,23.790000
36390,1002.500000,20.480000,1002.250000,23.770000
36420,1002.510000,20.490000,1002.260000,23.790000
36450,1002.520000,20.490000,1002.260000,23.800000
36480,1002.510000,20.490000,1002.260000,23.810000
36510,1002.520000,20.490000,1002.270000,23.800000
36540,1002.510000,20.480000,1002.250000,23.780000
36570,1002.510000,20.460000,1002.270000,23.780000
36600,1002.530000,20.450000,1002.290000,23.800000
36630,1002.540000,20.470000,1002.280000,23.800000
36660,1002.540000,20.500000,1002.290000,23.810000
36690,1002.540000,20.490000,1002.280000,23.810000
36720,1002.520000,20.460000,1002.280000,23.760000
36750,1002.530000,20.440000,1002.280000,23.760000
36780,1002.540000,20.410000,1002.300000,23.750000
36810,1002.550000,20.400000,1002.300000,23.780000
36840,1002.550000,20.400000,1002.320000,23.780000
36870,1002.570000,20.400000,1002.310000,23.780000
36900,1002.560000,20.390000,1002.310000,23.770000
36930,1002.570000,20.370000,1002.320000,23.770000
36960,1002.570000,20.380000,1002.310000,23.760000
36990,1002.570000,20.340000,1002.300000,23.770000
37020,1002.570000,20.350000,1002.320000,23.780000
37050,1002.570000,20.330000,1002.330000,23.780000
37080,1002.590000,20.310000,1002.340000,23.740000
37110,1002.590000,20.300000,1002.330000,23.760000
37140,1002.590000,20.330000,1002.330000,23.750000
37170,1002.580000,20.340000,1002.320000,23.750000
37200,1002.580000,20.350000,1002.330000,23.730000
37230,1002.580000,20.330000,1002.330000,23.720000
37260,1002.580000,20.360000,1002.320000,23.740000
37290,1002.580000,20.370000,1002.330000,23.730000
37320,1002.580000,20.370000,1002.330000,23.730000
37350,1002.580000,20.420000,1002.330000,23.720000
37380,1002.570000,20.440000,1002.320000,23.740000
37410,1002.570000,20.460000,1002.320000,23.740000
37440,1002.580000,20.530000,1002.340000,23.680000
37470,1002.600000,20.600000,1002.340000,23.640000
37500,1002.600000,20.670000,1002.340000,23.600000
37530,1002.600000,20.720000,1002.340000,23.550000
37560,1002.590000,20.750000,1002.330000,23.500000
37590,1002.580000,20.790000,1002.330000,23.440000
37620,1002.590000,20.820000,1002.340000,23.440000
37650,1002.600000,20.860000,1002.370000,23.360000
37680,1002.610000,20.930000,1002.340000,23.350000
37710,1002.590000,20.960000,1002.340000,23.310000
37740,1002.590000,20.990000,1002.340000,23.290000
37770,1002.610000,21.040000,1002.340000,23.280000
37800,1002.610000,21.090000,1002.340000,23.250000
37830,1002.590000,21.180000,1002.340000,23.210000
37860,1002.600000,21.280000,1002.330000,23.220000
37890,1002.590000,21.340000,1002.320000,23.250000
37920,1002.580000,21.420000,1002.300000,23.250000
37950,1002.550000,21.480000,1002.290000,23.290000
37980,1002.540000,21.530000,1002.290000,23.300000
38010,1002.540000,21.600000,1002.280000,23.310000
38040,1002.530000,21.670000,1002.250000,23.320000
38070,1002.500000,21.720000,1002.240000,23.330000
38100,1002.490000,21.760000,1002.240000,23.350000
38130,1002.500000,21.850000,1002.230000,23.390000
38160,1002.480000,21.900000,1002.210000,23.400000
38190,1002.470000,21.940000,1002.220000,23.450000
38220,1002.480000,21.990000,1002.230000,23.480000
38250,1002.470000,22.020000,1002.210000,23.510000
38280,1002.460000,22.050000,1002.210000,23.560000
38310,1002.460000,22.070000,1002.200000,23.590000
38340,1002.470000,22.120000,1002.210000,23.610000
38370,1002.470000,22.150000,1002.220000,23.660000
38400,1002.480000,22.200000,1002.240000,23.690000
38430,1002.490000,22.230000,1002.230000,23.730000
38460,1002.490000,22.270000,1002.240000,23.790000
38490,1002.490000,22.300000,1002.230000,23.780000
38520,1002.490000,22.350000,1002.220000,23.800000
38550,1002.490000,22.390000,1002.230000,23.840000
38580,1002.490000,22.430000,1002.230000,23.900000
38610,1002.490000,22.450000,1002.230000,23.910000
38640,1002.490000,22.510000,1002.230000,23.960000
38670,1002.500000,22.540000,1002.250000,23.990000
38700,1002.500000,22.570000,1002.240000,23.990000
38730,1002.490000,22.620000,1002.230000,24.040000
38760,1002.490000,22.640000,1002.230000,24.070000
38790,1002.500000,22.670000,1002.240000,24.110000
38820,1002.490000,22.720000,1002.230000,24.140000
38850,1002.480000,22.750000,1002.220000,24.170000
38880,1002.480000,22.780000,1002.220000,24.210000
38910,1002.470000,22.800000,1002.220000,24.230000
38940,1002.480000,22.830000,1002.230000,24.260000
38970,1002.480000,22.870000,1002.230000,24.320000
39000,1002.490000,22.910000,1002.240000,24.340000
39030,1002.490000,22.940000,1002.250000,24.370000
39060,1002.500000,23.000000,1002.260000,24.380000
39090,1002.520000,23.050000,1002.270000,24.430000
39120,1002.530000,23.060000,1002.280000,24.450000
39150,1002.540000,23.100000,1002.280000,24.490000
39180,1002.530000,23.130000,1002.290000,24.480000
39210,1002.550000,23.180000,1002.290000,24.530000
39240,1002.550000,23.210000,1002.300000,24.560000
39270,1002.560000,23.250000,1002.310000,24.580000
39300,1002.570000,23.280000,1002.330000,24.610000
39330,1002.590000,23.310000,1002.330000,24.630000
39360,1002.590000,23.340000,1002.350000,24.660000
39390,1002.600000,23.380000,1002.350000,24.690000
39420,1002.600000,23.400000,1002.350000,24.750000
39450,1002.600000,23.420000,1002.340000,24.760000
39480,1002.580000,23.450000,1002.330000,24.780000
39510,1002.600000,23.470000,1002.360000,24.800000
39540,1002.610000,23.530000,1002.370000,24.820000
39570,1002.630000,23.540000,1002.380000,24.840000
39600,1002.620000,23.550000,1002.390000,24.870000
39630,1002.650000,23.580000,1002.380000,24.880000
39660,1002.640000,23.610000,1002.380000,24.910000
39690,1002.630000,23.630000,1002.360000,24.930000
39720,1002.600000,23.650000,1002.340000,24.950000
39750,1002.590000,23.680000,1002.360000,24.980000
39780,1002.610000,23.700000,1002.360000,25.000000
39810,1002.610000,23.710000,1002.350000,25.020000
39840,1002.610000,23.760000,1002.350000,25.050000
39870,1002.610000,23.790000,1002.330000,25.080000
39900,1002.590000,23.820000,1002.330000,25.100000
39930,1002.600000,23.830000,1002.350000,25.140000
39960,1002.600000,23.850000,1002.350000,25.160000
39990,1002.600000,23.870000,1002.330000,25.190000
40020,1002.580000,23.840000,1002.330000,25.210000
40050,1002.590000,23.850000,1002.330000,25.230000
40080,1002.590000,23.860000,1002.330000,25.240000
40110,1002.590000,23.870000,1002.340000,25.250000
40140,1002.590000,23.860000,1002.340000,25.290000
40170,1002.600000,23.880000,1002.340000,25.310000
40200,1002.600000,23.900000,1002.330000,25.330000
40230,1002.600000,23.900000,1002.330000,25.340000
40260,1002.580000,23.890000,1002.320000,25.370000
40290,1002.580000,23.910000,1002.320000,25.400000
40320,1002.580000,23.900000,1002.320000,25.410000
40350,1002.570000,23.910000,1002.320000,25.420000
40380,1002.570000,23.910000,1002.300000,25.410000
40410,1002.560000,23.930000,1002.290000,25.440000
40440,1002.540000,23.940000,1002.270000,25.440000
40470,1002.530000,23.940000,1002.300000,25.460000
40500,1002.570000,23.960000,1002.330000,25.500000
40530,1002.580000,23.950000,1002.330000,25.540000
40560,1002.590000,23.990000,1002.330000,25.560000
40590,1002.590000,23.990000,1002.330000,25.560000
40620,1002.590000,24.000000,1002.310000,25.590000
40650,1002.560000,24.010000,1002.310000,25.590000
40680,1002.580000,24.020000,1002.320000,25.610000
40710,1002.580000,24.030000,1002.320000,25.630000
40740,1002.580000,24.040000,1002.320000,25.640000
40770,1002.580000,24.030000,1002.330000,25.650000
40800,1002.590000,24.050000,1002.320000,25.650000
40830,1002.580000,24.070000,1002.330000,25.650000
40860,1002.590000,24.080000,1002.330000,25.670000
40890,1002.590000,24.090000,1002.330000,25.700000
40920,1002.580000,24.090000,1002.330000,25.730000
40950,1002.580000,24.120000,1002.330000,25.730000
40980,1002.580000,24.130000,1002.320000,25.770000
41010,1002.580000,24.140000,1002.320000,25.760000
